Job Title,Company,Location,Experience Required,Job URL,Posted Date,Source,Description,Priority Score,Days Since Posted,Freshness,Salary,Deadline,Days Until Deadline,Skills Match %,Ready to Apply,Applied,Applied Date,Application Method,Application Error,Status,Notes
"AI/ML Engineering Manager, Payment Intelligence",Stripe,,,https://stripe.com/jobs/listing/ai-ml-engineering-manager-payment-intelligence/7286376,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Android Engineer, Terminal",Stripe,,,https://stripe.com/jobs/listing/android-engineer-terminal/7543559,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Android Engineer, Terminal Developer Productivity",Stripe,,,https://stripe.com/jobs/listing/android-engineer-terminal-developer-productivity/7550154,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Android Engineer, Terminal OS Platform",Stripe,,,https://stripe.com/jobs/listing/android-engineer-terminal-os-platform/7557403,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Billing/Tax",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-billing-tax/7217048,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Core Tech, Canada",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-core-tech-canada/6567253,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Core Technology",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-core-technology/6042172,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Core Technology",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-core-technology/7182617,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Data",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-data/6865161,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Developer Experience & Product Platform",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-developer-experience-product-platform/7292520,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Forward Deployed Engineering",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-forward-deployed-engineering/7249744,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Payments and Risk",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-payments-and-risk/7232592,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Privy",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-privy/7235875,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer/API, Payments and Risk",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-api-payments-and-risk/4921361,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Principal Software Development Engineer — Platform & Infrastructure,Expedia,,,https://careers.expediagroup.com/job/principal-software-development-engineer-platform-amp-infrastructure/san-jose-ca/R-98122/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Mobile Engineer II-Android,Expedia,,,https://careers.expediagroup.com/job/mobile-engineer-ii-android/san-jose-ca/R-103044/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Development Engineer, Loyalty - Full Stack",Expedia,,,https://careers.expediagroup.com/job/senior-software-development-engineer-loyalty-full-stack/san-jose-ca/R-103344/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Development Engineer, Loyalty - Back End",Expedia,,,https://careers.expediagroup.com/job/senior-software-development-engineer-loyalty-back-end/san-jose-ca/R-103343/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Software Development Engineer,Expedia,,,https://careers.expediagroup.com/job/senior-software-development-engineer/san-jose-ca/R-101606/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Software Development Engineer III,Expedia,,,https://careers.expediagroup.com/job/software-development-engineer-iii/san-jose-ca/R-101604/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Principal Software Development Engineer,Expedia,,,https://careers.expediagroup.com/job/principal-software-development-engineer/san-jose-ca/R-102791/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Principal Software Development Engineer - Loyalty,Expedia,,,https://careers.expediagroup.com/job/principal-software-development-engineer-loyalty/san-jose-ca/R-101805/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"(Contract) Senior Data Scientist, Platform Inference – MarTech DS Measurement",Airbnb,,,https://careers.airbnb.com/positions/7732569/,,Airbnb,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Android Software Engineer, Quality Platform",Airbnb,,,https://careers.airbnb.com/positions/7744247/,,Airbnb,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Financial Analyst - Multiple RolesRemote - Americas,Shopify,Remote - Americas,,https://www.shopify.com/careers/senior-financial-analyst-multiple-roles_40ef1cb0-5c56-4963-84fe-946708e5d74a,,Shopify,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Data Scientist Subscriptions,Spotify,Remote,,https://remoteOK.com/remote-jobs/remote-data-scientist-subscriptions-spotify-1130824,,RemoteOK,"The Subscriptions Mission drives the growth and evolution of the Spotify business, ensuring we deliver compelling value to hundreds of millions of subscribers worldwide. We are focused on building the right set of offerings, plans, and value propositions that attract new subscribers and deepen engagement with existing ones. You'll join the Portfolio Data Science team, part of Subscriptions Product Insights. The Portfolio Focus Area is responsible for evolving and adapting Spotify's existing subs...",25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Software Engineer Reliability,OpenAI,Remote,,https://remoteOK.com/remote-jobs/remote-software-engineer-reliability-openai-1130817,,RemoteOK,"<p style=""min-height:1.5em"">Join the engineering teams that bring OpenAIâs ideas safely to the world!!</p><p style=""min-height:1.5em"">The Applied Engineering team works across research, engineering, product, and design to bring OpenAIâs technology to consumers and businesses. We seek to learn from deployment and distribute the benefits of AI, while ensuring that this powerful tool is used responsibly and safely. Safety is more important to us than unfettered growth.</p><p style=""min-height:1...",25,None,Unknown,,,,2.4,Yes,No,,,,Not Applied,
Customer Support Agent,ALX Africa,Remote,,https://remoteOK.com/remote-jobs/remote-customer-support-agent-alx-africa-1130805,,RemoteOK,"<p><em>Do you care deeply about how people feel when they ask for help? Are you excited to learn how high-performing support teams operate at scale? Do you want a structured path to grow into more advanced operational or technical roles?</em></p>
<p><em>This role is designed as a launchpad for recent ALX graduates who want to build strong foundations in customer operations, structured problem-solving, and scalable support systems. You will learn how to deliver a high-quality, human support exper...",25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Staff Software Engineer AI Customer Operations,Monzo,Remote,,https://remoteOK.com/remote-jobs/remote-senior-staff-software-engineer-ai-customer-operations-monzo-1130839,,RemoteOK,"<p><strong><em>ð We're on a mission to make money work for everyone.</em></strong></p><p>We're waving goodbye to the complicated and confusing ways of traditional banking.</p><p>After starting as a prepaid card, our product offering has grown a lot in the last 10 years in the UK. As well as&nbsp;<a href=""https://monzo.com/current-account/personal"">personal</a> and <a href=""https://monzo.com/business-banking"">business</a> bank accounts, we offer <a href=""https://monzo.com/current-account/joint...",20,None,Unknown,$16-17,,,0.0,Yes,No,,,,Not Applied,
